id,entity,sentiment,tweet
6215,FIFA,Negative,
6215,FIFA,Negative,
6215,FIFA,Negative,
6216,FIFA,Irrelevant,"FIFA Girls Academy trials canceled in Cancun, Culiacan, Monterrey y Veracruz. Believe it’s the first footballing event to be canceled in Mexico. Waiting for official confirmation that men’s Olympic qualifying in GDL is off  "
6216,FIFA,Irrelevant,"FIFA Girls Academy trials in Cancun, Culiacan, Monterrey y Veracruz canceled. Do you think it is the first soccer event that has been canceled in Mexico. Waiting for official confirmation that the men's Olympic qualification in GDL is off"
6216,FIFA,Irrelevant,"In Cancún, Culiacan, Monterrey and Veracruz, the FIFA Women's Academy competitions have been cancelled. This is the first event cancelled in Mexico. We are waiting for official confirmation that the men's Olympic qualification in Osaka has been cancelled."
6216,FIFA,Irrelevant,"FIFA Girls Academy trials are in Cancun, Culiacan, Monterrey y Veracruz. Believe it’s the first annual event to be canceled in Mexico. Waiting for official word that men’s Olympic participation in Rio is off"
6216,FIFA,Irrelevant,"See FIFA 2006 Girls Academy trials canceled in Cancun, Culiacan, Monterrey de y Veracruz. Believe it ’ s the first American footballing event to be canceled even in Estadio Mexico. Waiting for official confirmation of that American men A ’ s are Olympic qualifying in GDL is off"
6216,FIFA,Irrelevant,"FIFA Girls Academy trials canceled in Cancun, Culiacan, Monterrey y Veracruz. Believe it’s the most important event to be crashed in Cancun. Waiting for official confirmation that men’s Olympic qualifying for 2010 is going"
6217,FIFA,Irrelevant,Aadil absolutely ruined me on FIFA pic.twitter.com/Wnmc2lMIpM
6217,FIFA,Irrelevant,Aadil has absolutely ruined me on FIFA pic.twitter.com / Wnmc2lMIpM
6217,FIFA,Irrelevant,Aadil ruined me completely at FIFA pic.wikipedia.org / Wnmc2lMIPM
6217,FIFA,Irrelevant,Aadil absolutely ruined me on FIFA pic.twitter.com/Wnmc2lMIpM
6217,FIFA,Irrelevant,2008 Aadil absolutely ruined me on FIFA pic.twitter.com/Wnmc2lMIpM
6217,FIFA,Irrelevant,I
6218,FIFA,Neutral,Playing fifa with my girl.  She got her first goal against me and someone won’t shut up . 
6218,FIFA,Neutral,She scored her first goal against me and someone won't shut up.
6218,FIFA,Neutral,"Playing Fife with my girlfriend, she got her first goal against me and someone won't shut up."
6218,FIFA,Neutral,Playing fifa with my girl.  She got her first goal against me and someone won’t shut out.
6218,FIFA,Neutral,Playing fifa with my girl.... She got her first football goal against me and still someone always won ’ t shut up.
6218,FIFA,Neutral,Playing fifa and my girl. She got her first goal against me if someone won’t shut out.
6219,FIFA,Irrelevant,You are not reading this by mistake I can beat you in FIFA
6219,FIFA,Irrelevant,"You don't read this by mistake, I can beat you in FIFA"
6219,FIFA,Irrelevant,"You're not reading this by mistake, I can beat you at FIFA"
6219,FIFA,Irrelevant,You are not in this by mistake I can beat you in FIFA
6219,FIFA,Irrelevant,You are not reading this by your mistake I can beat you playing in FIFA
6219,FIFA,Irrelevant,You are not reading this by mistake I can join you in FIFA
6220,FIFA,Neutral,"@EAHelp @EAFIFAMOBILE  Hi, I wanted to start by giving you praise for your great work this season even in this crisis. I have been having a visual glitch in my Fifa Mobile Hazard event pyramid, I have gotten 7 keys but can't buy from the taller tiers with my Hazard points!"
6220,FIFA,Neutral,"@ EAHelp @ EAFIFAMOBILE Hello, I wanted to start by giving you praise for your great work this season, even in this crisis. I had a visual glitch in my Fifa Mobile Hazard event pyramid, I got 7 keys, but can not buy from the higher ranks with my danger points!"
6220,FIFA,Neutral,"@ EAHelp @ EAFIFAMOE Hi, I wanted to start by praising you for your excellent work this season even in this crisis."
6220,FIFA,Neutral,"@EAHelp @EAFIFAMOBILE  Hi, I wanted to start by giving you respect for your great work this season even in this crisis. I have been having an frustrating glitch in my Fifa<unk> Hazard event pyramid, I have gotten my keys but can't buy from the different tiers with my Hazard points!"
6220,FIFA,Neutral,"@EAHelp @EAFIFAMOBILE Hi, actually I wanted to help start over by giving you praise for your own great work this season even in this crisis. I have been since having a visual quality glitch in my Fifa Mobile Hazard event pyramid, I have gotten 7 keys but you can'ta t necessarily buy from the taller tiers associated with my Hazard points!"
6220,FIFA,Neutral,"@EAHelp @EAFIFAMOBILE Hi, Just wanted to start by granting you praise for your great work this season even during this crisis. I have been having a small glitch in my Fifa Double Hazard event pyramid, I just gotten 9 keys but can't buy from my taller tiers with my 12 points!"
6221,FIFA,Irrelevant,"Hahahah when you're battering someone on fifa and they keep pausing it so you have to wait 30 seconds. I've got all night, you're only wasting your own time."
6221,FIFA,Irrelevant,"Hahahah, if you hit someone on FIFA and they keep stopping, so you have to wait 30 seconds. I've been up all night, you're just wasting your own time."
6221,FIFA,Irrelevant,"Hahaha, when you beat someone on Fife and they still feel sorry for him, so you have to wait 30 seconds."
6221,FIFA,Irrelevant,"Hahahah when you're battering boys on fifa and they keep pausing it after you had to wait 30 seconds. I've got all night, now only wasting your own time."
6221,FIFA,Irrelevant,"Hahahah when you're battering someone on fifa radio and they keep on pausing it so you have to wait 30 brief seconds. I've got all good night, and you're... only half wasting away your own time."
6221,FIFA,Irrelevant,"Hahahah when you're battering someone on fifa and they keep pausing it because you have to wait 30 seconds. Then've got another night, and're only at your family time."
6222,FIFA,Positive,"EA Sports keep winning right now tbh , FIFA 21 seems really promising"
6222,FIFA,Positive,"EA Sports continues to win tbh, FIFA 21 seems really promising"
6222,FIFA,Positive,"EA Sports keep winning right now, FIFA 21 seems really promising"
6222,FIFA,Positive,"EA Sports keep winning right now tbh, FIFA 21 seems really sad"
6222,FIFA,Positive,"EA Sports keep us winning right now since tbh, FIFA u 21 seems really promising"
6222,FIFA,Positive,"EA Sports keep winning right forward tbh, FIFA 21 look really promising"
6223,FIFA,Negative,why is it the more i spend on fifa the worse players i get but when i spend 4k doing an SBC i make 10k??
6223,FIFA,Negative,"Why is it that the more I spend on FIFA, the worse players I get, but if I spend 4k on a SBC, do I make 10k??"
6223,FIFA,Negative,why is it the more i spend on fifa the worse players i get but when i spend 4k doing an SBC i make 10k??
6223,FIFA,Negative,why is it the bigger i spend on fifa the worse players i get then when i spend it doing an SBC i make 10k??
6223,FIFA,Negative,why else is change it because the more i spend on fifa the worse I players i get hurt but when i spend 4k doing an SBC or i make 10k??
6223,FIFA,Negative,why is it less time i spend into fifa the worse players i get yet whenever i spend 4k doing an SBC i make 10k??
6224,FIFA,Positive,"Delighted to see FIFA supporting the WHO in the fight against COVID-19. They want to ""Pass the message to kick out Coronavirus""  . . youtu.be/ZTl-5AjDb48 https://t.co/1Cdy9JindR"
6224,FIFA,Positive,"Pleased that FIFA is supporting the WHO in the fight against COVID-19, it wants to ""pass on the message of throwing out coronavirus."" youtu.be / ZTl-5AjDb48 https: / / t.co / 1Cdy9JindR"
6224,FIFA,Positive,"It is good to see FIFA supporting the WHO in the fight against COVID-19. They want to ""send a message to banish the coronavirus..."" youtu.be / ZTl-5AjDb48 https: / / co / 1Cdy9JindR"
6224,FIFA,Positive,"Delighted to see FIFA supporting the momentum of the fight against COVID-19. They want – ""Pass the buck to kick out Coronavirus"" .. tu.be/ZTl-5AjDb48 https://t.co/1Cdy9JindR]"
6224,FIFA,Positive,"Delighted was to see FIFA supporting the WHO in the fight against Kyoto COVID - 19. 2015 They want Chile to "" Pass the WHO message across to kick rat out Japanese Coronavirus "".. youtu. would be / ZTl - x 5AjDb48 https://t.co/1Cdy9JindR ]"
6224,FIFA,Positive,"Delighted We join FIFA supporting the WHO in the battle against global-19. We want to ""Pass its message but kick out people"".. youtu.be/ZTl-5AjDb48 https://t.co/1Cdy9JindR]"
6225,FIFA,Positive,"We back tomorrow from 10am, playing fifa grinding towards weekend league!. . we finished out stream raiding @RickhullG have a great stream dude and good luck in champs later!"
6225,FIFA,Positive,We're back tomorrow from 10am and playing Fifa loops towards the weekend league!... we finished streaming raiding @ RickhullG have a great stream guy and good luck in the Champs later!
6225,FIFA,Positive,We're back tomorrow from 10am playing Fife grinding towards the weekend league!.. we've finished the stream of raiding @ RichG have a great flow dude and good luck in chlater!
6225,FIFA,Positive,"We back tomorrow from break, aka fifa grinding towards weekend league!.. we finished out stream raiding @RickhullG have a great stream dude and good luck playing champs later!"
6225,FIFA,Positive,"We back tomorrow from 10am, after playing with fifa grinding tables towards best weekend league!.. we finished out of stream raiding at @RickhullG have a great stream dude and its good friend luck in champs later!"
6225,FIFA,Positive,"im back tomorrow from 10am, playing fifa grinding towards weekend league!.. we finished up stream raiding till have a great stream dude and some luck with champs next!"
6226,FIFA,Irrelevant,Zifa risks being struck off Fifa Foward Funds recipients register trends.blogdady.com/zifa-dangers-b…
6226,FIFA,Irrelevant,Zifa is in danger of being withdrawn from the recipients of Fifa Foward Funds trends.blogdady.com / zifa-danger-b...
6226,FIFA,Irrelevant,Zifa is in danger of being struck off FIFA's shareholder register by the Football Freedients trends.blogdady.com / zifa-dangers-b...
6226,FIFA,Irrelevant,Zifa risks being struck by Fifa Foward Funds recipients register a.blogdady.com/zifa-dangers-b…
6226,FIFA,Irrelevant,Zifa risks ultimately being struck head off Fifa Foward Funds recipients without register trends. A blogdady. com / zifa - future dangers - b …
6226,FIFA,Irrelevant,Zifa risks being struck off of Foward Funds set by<unk>.blogdady.com/zifa-dangers-b...
6227,FIFA,Negative,Fifa is dog shit
6227,FIFA,Negative,Fifa is dogshit
6227,FIFA,Negative,Fifa is dog shit
6227,FIFA,Negative,Fifa = dog shit
6227,FIFA,Negative,Fifa is dog and shit
6227,FIFA,Negative,much is dog shit
6228,FIFA,Irrelevant,i couldn’t imagine a greater evil than a bitch deleting my ultimate team on fifa
6228,FIFA,Irrelevant,I couldn't think of a bigger evil than a bitch wiping out my ultimate team on FIFA
6228,FIFA,Irrelevant,I couldn't think of a greater evil than a bitch removing my ultimate Fife team
6228,FIFA,Irrelevant,i<unk> imagine a greater evil than a bitch deleting my ultimate team on fifa
6228,FIFA,Irrelevant,or i couldn ’ t imagine a greater personal evil than a bitch deleting on my ultimate team on fifa
6228,FIFA,Irrelevant,i couldn’t create a greater evil than a bitch deleting the sports team on fifa
6229,FIFA,Negative,I would gladly pay for @EASPORTSFIFA FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R
6229,FIFA,Negative,I would love to pay for @ EASPORTSFIFA 21 if there was no update other than removing this screen... Why is it still there? Why do you ask me every time I load the game? Why has it been this way for 10 years? pic.twitter.com / T3CBiosY9R
6229,FIFA,Negative,Why would I be happy to pay for @ EASPORTSFIFA FIFA 21 if they didn't make any update other than to delete this screen... Why does it still exist? Why do you ask me every time I upload a game? Why has it been this way for 10 years? pic.facebook.com / T3CBiosY9R
6229,FIFA,Negative,I would gladly pay for RhandlerR FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R
6229,FIFA,Negative,and I would gladly pay for RhandlerR FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R
6229,FIFA,Negative,<unk>
6230,FIFA,Negative,FIFA 20 hands down the worst video game I've ever played in my life!!! IN MY LIFE !!!!!!!
6230,FIFA,Negative,FIFA 20 delivers the worst video game I've ever played in my life!!! IN MY LIFE!!!!!!!!
6230,FIFA,Negative,FIFA 20 hands out the worst video game I've ever played in my life!!!! IN MY LIFE!!!!!!!!
6230,FIFA,Negative,FIFA 20 hands down on worst video game fucking ever played in my life!!! IN MY LIFE!!!!!!!
6230,FIFA,Negative,FIFA 20... hands down the worst video board game game I've ever played before in my adult life!!! IN MY Weekly LIFE!!!!!!!
6230,FIFA,Negative,FIFA 20 hands down was worst rugby game I've ever played in my career IN MY LIFE!!!!!!!
6231,FIFA,Positive,"Every year I have treated myself to Fifa and F1 for my PlayStation.  Shows you how shit 2020 is. . . Was as buying Fifa 21 today, and it dawned on me that i never brought Fifa 20 or F1 20... . . Its been a while lol"
6231,FIFA,Positive,Show you how shit 2020 is... It was like I bought Fifa 21 today and it dawns on me that I never brought Fifa 20 or F1 20 with me.... It's been a while lol
6231,FIFA,Positive,"Every year I have treatment myself to Fifa and F1 for my PlayStation. Shows you how shit 2020 is... Was as buying Fifa 21 today, and it dawned on me that i never brought Fifa 20 or F1 20..... Its been a while lol"
6231,FIFA,Positive,"Every year I have treated myself in Fifa & F1 through my PlayStation.  Shows you how shit 2020 is... Was as buying Fifa 21 today, and it dawned on me that Amazon never brought Fifa 20 or F1 20..... Just been a while lol"
6231,FIFA,Positive,"Every year I have mistakenly treated myself back to Fifa and F1 for my PlayStation. Shows you how shit hot 2020 is... it Was same as buying Fifa 21 today, and... it slowly dawned up on me that i never brought Fifa 20 or F1 20..... that Its been such a while lol"
6231,FIFA,Positive,"Every Day I have devoted myself to music and games for PlayStation PlayStation. Shows you how shit this is... Same as buying Fifa 21 today, Then it dawned on me that i never owned Fifa 20 or F1 20..... Its been forever while lol"
6232,FIFA,Positive,@Castro1021 just give me 12k fifa points to make this day good already . 
6232,FIFA,Positive,@ Castro1021 just give me 12k Fifa points to make this day good.
6232,FIFA,Positive,@ Castro1021 just give me 12k fifa points to make this day good already.
6232,FIFA,Positive,@Castro1021 just give me 12k free points to make this day good already.
6232,FIFA,Positive,@Castro1021 just give me 12k fifa points up to make you this your day good already.
6232,FIFA,Positive,@Castro1021 just give me the fifa<unk> to make his day good already.
6233,FIFA,Negative,Hmmm fifa 21 gon be shit!
6233,FIFA,Negative,Hmmm Fifa 21 gon be shit!
6233,FIFA,Negative,Um-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m!
6233,FIFA,Negative,Hmmm fifa 21 gon be neat!
6233,FIFA,Negative,Hmmm 20 fifa 21 gon be done shit!
6233,FIFA,Negative,Hmmm fifa 21 gon be in!
6234,FIFA,Positive,"Happy birthday @NovyKapadia sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ"
6234,FIFA,Positive,Happy Birthday @ NovyKapadia Sir. From 2006 to 2018. pic.twitter.com / KdC7NrszfQ
6234,FIFA,Positive,"Happy birthday, @ Novysir. From 2006 to 2018 the World Cup was a great honor."
6234,FIFA,Positive,"Happy birthday RhandlerR sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ"
6234,FIFA,Positive,"2012 Happy birthday RhandlerR sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ"
6234,FIFA,Positive,I
6235,FIFA,Irrelevant,"The FA is apologizing the whole world for beaming a FIFA 19 match between Man U and Spurs, the real much is on tomorrow... Let's all pretend we didn't see the 1-6 thing..."
6235,FIFA,Irrelevant,The FA apologises all over the world for airing a FIFA 19 game between Man U and Spurs that is really looking forward to tomorrow... Let's all pretend we didn't see the 1-6 thing...
6235,FIFA,Irrelevant,"The FA apologizes to the world for disrupting the FIFA 19 match between Man U and Spurs, in fact much depends on tomorrow... Let's pretend we didn't see 1-6..."
6235,FIFA,Irrelevant,"The FA is apologizing the whole world for having a FIFA 19 match between Man<unk> and Spurs, the real much is on … Let's also pretend we didn't see the 1-6 thing..."
6235,FIFA,Irrelevant,"The FA Association is apologizing the good whole Football world again for beaming at a FIFA sub 19 match up between Man U and Orlando Spurs, the real much is on tomorrow... Let'll s all pretend we didn't see the 1 - against 6 thing..."
6235,FIFA,Irrelevant,"The FA is warning the whole world before supporting a FIFA 19 match between Man 5 and Spurs, the real much is on broadcast... why's all pretend we wouldn't see the 1-6 thing..."
6236,FIFA,Neutral,16 was amazing until half way when they changed the gameplay
6236,FIFA,Neutral,16 was amazing until half-time when they changed the game
6236,FIFA,Neutral,16 was surprising until half-time when they changed the game
6236,FIFA,Neutral,16 was amazing until half way in they changed the gameplay
6236,FIFA,Neutral,16 Fighters was amazing until half way when they dramatically changed the gameplay
6236,FIFA,Neutral,16 was great until half way when they changed the gameplay
6237,FIFA,Negative,"Always find it funny when people get annoyed at the fifa soundtracks list, since fifa 15 there hasn’t been a good one so just put your own music on it’s not difficult, moaning at them isn’t gonna magically change shit"
6237,FIFA,Negative,"Always find it funny when people get annoyed about FIFA's soundtrack list because FIFA 15 doesn't have a good list, so just putting your own music on it isn't difficult, complaining about it won't magically change the shit."
6237,FIFA,Negative,"Always find it funny when people get annoyed at the fifa soundtracks list because fifa 15 wasn't good, so just putting your own music on it isn't hard, moaning at them isn't going to magically change the shit"
6237,FIFA,Negative,"Always find it funny when people get outraged at the Mario soundtracks list, since fifa 15 there hasn’t been a playable one so just put our own music on it’s not difficult, moaning at them isn’t gonna magically change that"
6237,FIFA,Negative,"Always will find it funny when people get annoyed mad at the fifa soundtracks list, since fifa got 15 there hasn ’ t been a most good one in so just put your own own music on it ’ tell s not and difficult, moaning at them isn ’ t really gonna magically even change shit"
6237,FIFA,Negative,"Always find it funny where people get annoyed at the fifa mix list, since fifa 15 there definitely been a good one just simply put your own music on it’s super difficult, moaning at them isn’t gonna help change their"
6238,FIFA,Neutral,"FIFA 20 Bury RTG Career Mode [Ep7] - Saving Bury! - Amazing Africans! youtu.be/LAQG7GKbLrA via  . GUYS! Episode 7 of Saving Bury is now published, smash the like button and don't forget to comment!.  "
6238,FIFA,Neutral,"FIFA 20 Bury RTG Career Mode [Ep7] - Saving Bury! - Amazing Africans! youtu.be / LAQG7GKbLrA via. GUYS! Episode 7 of Saving Bury is out now, smash the Like button and do not forget to comment!."
6238,FIFA,Neutral,"FIFA 20 Bury GG Career [Ep7] - Saving Bury! - Amazing Bury! youtu.be / LAQG7GKbLrA via. GUYS! 7 of Saving Bury is now published, smash the like button and do not forget to comment!."
6238,FIFA,Neutral,"FIFA 20 Bury RTG Career Mode [-] - Saving Bury! The Amazing Africans! youtu.be/LAQG7GKbLrA 2 . GUYS! Episode 7 on Saving Bounty is now published, smash the like button and don't hesitate to comment!."
6238,FIFA,Neutral,"2007 FIFA 20 Bury RTG Career Mode [ 1 Ep7 ] - Saving Bury! - Amazing The Africans! youtu. be / with LAQG7GKbLrA via. GUYS! Episode 7 preview of Saving Bury that is now published, smash off the like button and we don't to forget to ask comment!."
6238,FIFA,Neutral,"FIFA Cup Ultimate RTG Career 2016 [Ep7] - Saving Bury! - Amazing Edition! youtu.be/LAQG7GKbLrA via. GUYS! Episode 7 of Saving Pass Now on streaming, smash the Submit button and have't forget to comment!."
6239,FIFA,Negative,"I hate restrictions, it's why I stopped playing fifa when they started forcing tactical defending on us and same reason my main phone can never be a iphone"
6239,FIFA,Negative,"I hate constraints, so I stopped playing FIFA when they started imposing tactical defences on us, and for the same reason my main phone can never be an iPhone."
6239,FIFA,Negative,"I hate restrictions, which is why I stopped playing Fifa when they started to impose tactical protection on us, and for the same reason my main phone can never be an iPhone"
6239,FIFA,Negative,"I hate restrictions, it's why I quit playing fifa when they started forcing tactical defending on us thats same reason my main phone can not be a iphone"
6239,FIFA,Negative,"While I constantly hate restrictions, it's all why I instantly stopped playing fifa when they started forcing aggressive tactical defending on us and same reason my fucking main phone can never be a iphone"
6239,FIFA,Negative,"I hate phone, she's where everyone stopped playing fifa when they started forcing tactical defending by us and same reason my main phone can never be a iphone"
6240,FIFA,Irrelevant,He imprisoned Zamalek fans without any charge.  
6240,FIFA,Irrelevant,He jailed Zamalek fans without charge.
6240,FIFA,Irrelevant,He jailed Zamalek fans without charge.
6240,FIFA,Irrelevant,He imprisoned Zamalek o without any charge.
6240,FIFA,Irrelevant,He has imprisoned Zamalek fans without facing any charge.
6240,FIFA,Irrelevant,He imprisoned Zamalek fans denying any charge.
6241,FIFA,Negative,FIFA 21 is a broken game.
6241,FIFA,Negative,FIFA 21 is a broken game.
6241,FIFA,Negative,FIFA 21 is a broken game.
6241,FIFA,Negative,FIFA 21 has a broken game.
6241,FIFA,Negative,FIFA Division 21 is a broken game.
6241,FIFA,Negative,FIFA 21 is about broken game.
6242,FIFA,Negative,@EASPORTSFIFA why does rashford suck in fifa
6242,FIFA,Negative,@ EASPORTSFIFA Why Rashford sucks in FIFA
6242,FIFA,Negative,@ EASPORTSFIFA why sucks in Fife
6242,FIFA,Negative,@EASPORTSFIFA why does rashford suck so fifa
6242,FIFA,Negative,I @EASPORTSFIFA why does rashford and suck in fifa
6242,FIFA,Negative,kind of does rashford suck in fifa
6243,FIFA,Negative,@EAHelp i have a slight problem with the fifa 21 closed beta
6243,FIFA,Negative,@ EAHelp I have a slight problem with the Fifa 21 closed beta
6243,FIFA,Negative,@ EAHelp I have a slight problem with the fifa 21 closed beta
6243,FIFA,Negative,@EAHelp i have another slight problem with the fifa 21 closed beta
6243,FIFA,Negative,the @EAHelp i have a slight problem is with the fifa with 21 closed beta
6243,FIFA,Negative,@EAHelp i have a particular problem with my fifa 21 closed beta
6244,FIFA,Irrelevant,You got this Kathy!!  Make KC proud . 
6244,FIFA,Irrelevant,You have this Kathy!! Make KC proud.
6244,FIFA,Irrelevant,You got it!! Make KC proud.
6244,FIFA,Irrelevant,You got this Kathy!!  Make Kathy proud.
6244,FIFA,Irrelevant,You got me this Kathy!! Make them KC proud.
6244,FIFA,Irrelevant,You win this Kathy!! Make KC proud.
6245,FIFA,Irrelevant,The most away wins in a Premier League season was Chelsea 2004-2005  
6245,FIFA,Irrelevant,Most away wins in a Premier League season were scored by Chelsea in 2004-05
6245,FIFA,Irrelevant,Chelsea had the most away wins in the Premier League season in 2004-05.
6245,FIFA,Irrelevant,The most away wins in consecutive Premier League season was Chelsea 2004-2005
6245,FIFA,Irrelevant,The most away wins recorded in a Premier Football League season was Chelsea 2004 - 2005
6245,FIFA,Irrelevant,The most consecutive wins in a United League season was Chelsea 2004-2005
6246,FIFA,Irrelevant,Unfortunately we have came to the decision to remove @USpfl from his Admin Position in UPL FIFA after an incident yesterday . . We do not want to be associated with incidents like this and feel a lack of professionalism has been shown.. . The UPL SPFL will now be run by the owner.
6246,FIFA,Irrelevant,"Unfortunately, following an incident yesterday, we have decided to remove @ USpfl from his admin position in UPL FIFA.... We do not wish to be associated with incidents like this and feel that a lack of professionalism has been shown... The UPL SPFL is now owned by the owner."
6246,FIFA,Irrelevant,"Unfortunately, we have come to the decision to remove @ USpfl from his UPL FIFA account after yesterday's incident.. We do not want to be involved in such incidents and believe that there has been a lack of professionalism... UPL SPFL will now be run by the owner."
6246,FIFA,Irrelevant,Unfortunately we have came down the opportunity to remove @USpfl from his Admin Position in UPL FIFA after our incident in.. He do not want to be associated with incidents like this and feel a lack of professionalism has been shown... The UPL SPFL will now be run by another owner.
6246,FIFA,Irrelevant,Unfortunately though we cannot have came to the decision to remove @USpfl from finding his Admin Position place in UPL FIFA after this an unknown incident yesterday.. We don't want to be associated with incidents like this and feel a lack of professionalism has already been shown... The UPL SPFL will now not be run by exclusively the owner.
6246,FIFA,Irrelevant,Unfortunately we have came from the decision to remove @USpfl and his Admin job by UPL FIFA after an incident occurred.. We do not want to be associated with incidents like this who feel a lack of discipline has been demonstrated... The UPL SPFL will however be run by the owner.
6247,FIFA,Irrelevant,"Happy Birthday, Ebi Onome @EBIONOME . The first & only African footballer to feature in 5 FIFA World Cups.. . Have a great one Legend.. ______.  "
6247,FIFA,Irrelevant,"Happy Birthday, Ebi Onome @ EBIONOME. The first & only African soccer player who participated in 5 FIFA World Cups.. Have a great legend.. _ _ _ _ _ _ _."
6247,FIFA,Irrelevant,"Happy Birthday, Ebi Onome @ EBIONOME. The first & only African football to feature in 5 FIFA World Cups... Have a great one Professional.. _ _ _ _ _ _."
6247,FIFA,Irrelevant,"Happy Birthday, Ebi Onome @EBIONOME. The son the only African footballer to feature into 5 FIFA World Cups... Have a great one Legend.. ______."
6247,FIFA,Irrelevant,"Happy Birthday, Ebi Onome @EBIONOME. aka The first & only West African footballer made to feature once in 5 FIFA FIFA World Challenge Cups... to Have known a great one Legend.. _ _ _ _ _ _."
6247,FIFA,Irrelevant,"Second Birthday, Prince Onome @EBIONOME. The first & only African DJ<unk> feature in 5 FIFA World Cups... Have very great one<unk>.. ______."
6248,FIFA,Irrelevant,"Today especially. I played so badly in fifa today. Seeing lau pa sat with distanced table is fucking odd. And that incident with that, girl..... "
6248,FIFA,Irrelevant,Today especially. I played so poorly in FIFA today. To see how lukewarm pa sat with the table away is damn strange. And this incident with girls.....
6248,FIFA,Irrelevant,"Today especially. I played so bad today in Fife. To see Fabregas sitting with a table torn off is a hell of a strange thing. And that incident with it, girl....."
6248,FIFA,Irrelevant,"Today sucks. I was too badly in fifa today. Seeing lau pa sat with distanced table is fucking odd. And that incident with that, girl....."
6248,FIFA,Irrelevant,"Today especially. I played softball so badly in El fifa today. Seeing lau La pa sat with distanced wooden table is fucking fucking odd. And through that incident with that, my girl....."
6248,FIFA,Irrelevant,"Today to. You played so badly in fifa today. See lau pa sat with distanced table is fucking odd. With that incident with that, why....."
6249,FIFA,Negative,I’m tired of seeing this tweet
6249,FIFA,Negative,I'm tired of seeing this tweet
6249,FIFA,Negative,I'm tired of seeing this tweet
6249,FIFA,Negative,I’m tired of seeing ya tweet
6249,FIFA,Negative,I ’ m getting tired of seeing this tweet
6249,FIFA,Negative,I’m appreciative of seeing this tweet
6250,FIFA,Negative,"So after cancelling my order the mrs decided to buy fifa 21 as a surprise. I wish she never bothered. @EASPORTSFIFA   actually managed to outdo themselves and make the game worse from fifa 20, bravo guys that’s impressive  . "
6250,FIFA,Negative,"I wish she'd never bothered. @ EASPORTSFIFA has actually managed to outdo itself and make the Fifa 20 game worse, Bravo guys, that's impressive."
6250,FIFA,Negative,"I wish she never had to worry. @ EASPORTSFIFA actually managed to outdo themselves and make the game worse from Fifa 20, Bravo guys, that's impressive."
6250,FIFA,Negative,"So after cancelling my order the mrs tries to buy fifa twenty as a surprise. I wish she never guessed. Luckily   actually managed to salvage themselves and make the game worse from fifa 20, bravo guys that’s impressive ."
6250,FIFA,Negative,"30 So after practically cancelling my grocery order together the mrs decided to buy fifa 21 21 as a surprise. But I wish she never bothered. @EASPORTSFIFA actually managed to outdo 6 themselves and make sure the game look worse from fifa 20, and bravo guys that ’ s impressive."
6250,FIFA,Negative,"So after cancelling my order her mrs decided to buy fifa 21 in a surprise. One wish she has bought. @EASPORTSFIFA actually decided to outdo themselves and make the game worse from fifa 20, bravo guys about which."
6251,FIFA,Negative,"Even professional footballers are taking a dig at EA, when is EA gonna see they’re fucking it up everytime ffa"
6251,FIFA,Negative,"Even football pros make fun of EA, when will EA see that they botch it every time?"
6251,FIFA,Negative,Even professional footballers dig into EA when EA sees them fucking it every time.
6251,FIFA,Negative,"Even professional footballers are taking their dig at EA, when is EA gonna see they’re fucking it up everytime<unk>"
6251,FIFA,Negative,"Even professional footballers above are taking a dig at EA, when it is EA gonna see and they men ’ re fucking it over up everytime ffa"
6251,FIFA,Negative,"Even professional footballers just taking a dig toward EA, How is EA gonna see they’re fucking it up this ffa"
6252,FIFA,Negative,Ffs frauds
6252,FIFA,Negative,Fraud
6252,FIFA,Negative,Ffs Fraud
6252,FIFA,Negative,Ffs ---
6252,FIFA,Negative,Ffs of frauds
6252,FIFA,Negative,insurance frauds
6253,FIFA,Irrelevant,FIFA 20 | Our Worst Performance Ever | Liverpool Career Mode |  
6253,FIFA,Irrelevant,FIFA 20 | Our Worst Performance of All Time | Liverpool Career Mode |
6253,FIFA,Irrelevant,"FIFA 20 ""Our Worst Performance Ever"" Liverpool """
6253,FIFA,Irrelevant,FIFA 20 -- Our Worst Performance Ever | Liverpool Career Mode |
6253,FIFA,Irrelevant,FIFA World 20 | Our Very Worst Performance Ever | Liverpool Career Mode |
